Post_ID,DateTime,Platform,Region,Topic,User_Age,User_Gender,Text,Likes,Shares,Comments,Engagement,Rating,Sentiment,
1110,23-01-2026,Facebook,Canada,Entertainment,43,Male,The product did not meet my expectations,883,211,80,1174,2,Negative,
1111,20-05-2025,Instagram,India,Technology,41,Female,I recently bought this and it exceeded my expectations,257,151,133,541,5,Positive,
1112,25-06-2025,Instagram,UK,Sports,30,Female,"Waste of money, not recommended",716,102,166,984,2,Negative,
1113,22-05-2025,Instagram,Canada,Entertainment,47,Male,"Average experience, could be improved",897,222,83,1202,3,Neutral,
1114,06-09-2025,Instagram,USA,Product,40,Male,Very satisfied with the overall performance,992,48,107,1147,5,Positive,
1115,08-07-2025,Facebook,India,Product,28,Female,"Absolutely loved the experience, highly recommended",578,204,182,964,5,Positive,
1116,03-08-2025,Twitter,USA,Product,37,Male,"Waste of money, not recommended",290,129,132,551,1,Negative,
1117,03-10-2025,Instagram,Canada,Entertainment,29,Male,Amazing quality and fast delivery,824,182,119,1125,5,Positive,
1118,12-08-2025,Instagram,Canada,Politics,53,Female,This is one of the best services I have ever used,649,140,60,849,5,Positive,
1119,29-05-2025,Twitter,USA,Entertainment,29,Female,"Not too good, not too bad",250,239,147,636,3,Neutral,
1120,06-01-2026,Twitter,India,Product,50,Female,Very satisfied with the overall performance,880,142,22,1044,4,Positive,
1121,07-01-2026,Twitter,UK,Education,43,Female,"Absolutely loved the experience, highly recommended",405,69,174,648,4,Positive,
1122,18-02-2026,Twitter,UK,Entertainment,53,Male,It works fine but has some minor issues,220,68,120,408,3,Neutral,
1123,14-10-2025,Twitter,USA,Sports,33,Male,"Average experience, could be improved",398,220,33,651,3,Neutral,
1124,17-08-2025,Twitter,UK,Education,58,Female,Poor performance and bad customer support,50,24,130,204,2,Negative,
1125,26-10-2025,Instagram,USA,Sports,58,Female,I recently bought this and it exceeded my expectations,537,130,23,690,5,Positive,
1126,23-05-2025,Facebook,Australia,Education,44,Female,Very satisfied with the overall performance,937,214,28,1179,4,Positive,
1127,11-11-2025,Twitter,USA,Sports,55,Male,"Absolutely loved the experience, highly recommended",737,105,64,906,5,Positive,
1128,20-03-2026,Facebook,USA,Entertainment,57,Male,"The product is okay, nothing special about it",952,147,27,1126,3,Neutral,
1129,26-09-2025,Twitter,USA,Health,36,Female,It works fine but has some minor issues,790,228,116,1134,3,Neutral,
1130,16-09-2025,Instagram,Australia,Sports,55,Female,Poor performance and bad customer support,568,62,79,709,1,Negative,
1131,09-03-2026,Instagram,Australia,Sports,41,Male,"Average experience, could be improved",162,146,173,481,3,Neutral,
1132,09-05-2025,Instagram,UK,Politics,20,Male,Had a terrible experience using this service,589,151,13,753,1,Negative,
1133,14-09-2025,Twitter,UK,Sports,22,Female,I recently bought this and it exceeded my expectations,437,63,57,557,5,Positive,
1134,21-12-2025,Instagram,Canada,Politics,36,Male,"The product is okay, nothing special about it",544,165,179,888,3,Neutral,
1135,18-02-2026,Twitter,USA,Health,46,Female,This is one of the best services I have ever used,987,194,76,1257,4,Positive,
1136,11-11-2025,Twitter,Australia,Health,27,Male,This is one of the best services I have ever used,736,26,88,850,5,Positive,
1137,04-07-2025,Instagram,Canada,Politics,50,Male,"Waste of money, not recommended",512,109,54,675,1,Negative,
1138,11-06-2025,Instagram,UK,Entertainment,30,Male,This is one of the best services I have ever used,733,223,109,1065,5,Positive,
1139,10-02-2026,Facebook,USA,Sports,19,Female,It is acceptable for the price,797,116,9,922,3,Neutral,
1140,25-09-2025,Instagram,Australia,Entertainment,53,Male,Amazing quality and fast delivery,145,40,173,358,4,Positive,
1141,02-04-2025,Instagram,UK,Technology,37,Male,"Absolutely loved the experience, highly recommended",844,237,28,1109,4,Positive,
1142,07-07-2025,Facebook,Australia,Sports,40,Male,"Average experience, could be improved",426,44,87,557,3,Neutral,
1143,25-09-2025,Twitter,Australia,Education,54,Female,It is acceptable for the price,804,159,105,1068,3,Neutral,
1144,03-06-2025,Twitter,UK,Sports,31,Female,I recently bought this and it exceeded my expectations,875,152,65,1092,4,Positive,
1145,15-02-2026,Twitter,Canada,Sports,49,Male,"Absolutely loved the experience, highly recommended",601,254,101,956,5,Positive,
1146,02-03-2026,Facebook,USA,Sports,40,Female,Very disappointed with the product quality,472,68,41,581,2,Negative,
1147,28-03-2026,Facebook,India,Technology,24,Male,"The product is okay, nothing special about it",944,90,33,1067,3,Neutral,
1148,29-05-2025,Twitter,USA,Technology,53,Female,"The product is okay, nothing special about it",642,183,112,937,3,Neutral,
1149,27-12-2025,Twitter,UK,Health,30,Male,It is acceptable for the price,952,245,39,1236,3,Neutral,
1150,19-07-2025,Facebook,Australia,Entertainment,31,Female,Poor performance and bad customer support,657,39,110,806,1,Negative,
1151,27-07-2025,Twitter,USA,Product,43,Male,"Absolutely loved the experience, highly recommended",414,287,89,790,5,Positive,
1152,07-04-2025,Facebook,USA,Education,48,Female,Very disappointed with the product quality,756,62,94,912,2,Negative,
1153,07-04-2025,Facebook,Australia,Technology,28,Male,I recently bought this and it exceeded my expectations,492,39,129,660,4,Positive,
1154,20-07-2025,Instagram,India,Entertainment,57,Male,The product did not meet my expectations,139,181,34,354,2,Negative,
1155,17-11-2025,Facebook,Canada,Product,57,Female,Amazing quality and fast delivery,252,256,28,536,5,Positive,
1156,06-05-2025,Instagram,India,Health,55,Male,It works fine but has some minor issues,233,112,185,530,3,Neutral,
1157,21-01-2026,Facebook,USA,Health,53,Female,Very satisfied with the overall performance,707,129,159,995,5,Positive,
1158,12-02-2026,Instagram,Australia,Product,29,Female,"Average experience, could be improved",738,298,97,1133,3,Neutral,
1159,05-05-2025,Facebook,Australia,Politics,58,Female,"The product is okay, nothing special about it",184,170,131,485,3,Neutral,
1160,24-04-2025,Instagram,UK,Health,56,Male,"Average experience, could be improved",185,185,7,377,3,Neutral,
1161,01-02-2026,Twitter,UK,Product,44,Male,"Waste of money, not recommended",979,164,136,1279,1,Negative,
1162,27-08-2025,Facebook,India,Sports,34,Male,It is acceptable for the price,912,86,199,1197,3,Neutral,
1163,04-02-2026,Instagram,Australia,Health,29,Male,The product did not meet my expectations,92,172,89,353,2,Negative,
1164,22-03-2026,Facebook,USA,Health,52,Female,The product did not meet my expectations,470,54,16,540,2,Negative,
1165,28-06-2025,Facebook,USA,Politics,38,Male,Very disappointed with the product quality,943,207,134,1284,1,Negative,
1166,28-08-2025,Twitter,Canada,Technology,52,Female,It works fine but has some minor issues,440,88,167,695,3,Neutral,
1167,23-03-2026,Twitter,India,Sports,19,Female,It works fine but has some minor issues,125,216,53,394,3,Neutral,
1168,10-06-2025,Instagram,India,Sports,46,Female,"Absolutely loved the experience, highly recommended",996,84,127,1207,5,Positive,
1169,09-08-2025,Instagram,UK,Sports,48,Female,It works fine but has some minor issues,831,55,192,1078,3,Neutral,
1170,21-04-2025,Twitter,India,Sports,44,Male,"Not too good, not too bad",675,244,8,927,3,Neutral,
1171,25-06-2025,Instagram,India,Politics,24,Male,Very disappointed with the product quality,141,85,79,305,1,Negative,
1172,27-09-2025,Facebook,USA,Technology,33,Male,Had a terrible experience using this service,191,267,163,621,2,Negative,
1173,08-04-2025,Facebook,USA,Product,28,Female,"Not too good, not too bad",756,196,194,1146,3,Neutral,
1174,24-12-2025,Instagram,Australia,Sports,52,Female,Amazing quality and fast delivery,554,238,57,849,4,Positive,
1175,18-10-2025,Instagram,USA,Product,23,Male,Amazing quality and fast delivery,476,212,97,785,5,Positive,
1176,25-10-2025,Instagram,USA,Sports,41,Female,This is one of the best services I have ever used,434,205,82,721,4,Positive,
1177,29-10-2025,Facebook,Canada,Politics,51,Male,"Absolutely loved the experience, highly recommended",428,186,122,736,5,Positive,
1178,20-04-2025,Twitter,UK,Technology,59,Female,Very satisfied with the overall performance,695,126,175,996,5,Positive,
1179,13-12-2025,Facebook,UK,Product,30,Female,"The product is okay, nothing special about it",223,191,152,566,3,Neutral,
1180,29-04-2025,Twitter,India,Education,24,Female,It is acceptable for the price,322,215,135,672,3,Neutral,
1181,25-11-2025,Twitter,UK,Sports,28,Female,Amazing quality and fast delivery,155,147,161,463,4,Positive,
1182,13-06-2025,Twitter,USA,Politics,19,Female,"Waste of money, not recommended",993,180,199,1372,1,Negative,
1183,15-08-2025,Twitter,Canada,Education,24,Female,The product did not meet my expectations,494,102,149,745,1,Negative,
1184,24-12-2025,Facebook,UK,Sports,34,Male,Poor performance and bad customer support,78,25,30,133,1,Negative,
1185,25-03-2026,Twitter,UK,Technology,23,Female,"The product is okay, nothing special about it",57,269,199,525,3,Neutral,
1186,16-05-2025,Facebook,USA,Sports,20,Male,I recently bought this and it exceeded my expectations,627,273,20,920,5,Positive,
1187,20-09-2025,Twitter,UK,Education,60,Male,This is one of the best services I have ever used,898,197,73,1168,4,Positive,
1188,30-03-2025,Instagram,UK,Politics,55,Male,"The product is okay, nothing special about it",654,229,43,926,3,Neutral,
1189,22-12-2025,Instagram,Canada,Politics,24,Female,This is one of the best services I have ever used,517,100,113,730,4,Positive,
1190,22-10-2025,Twitter,UK,Health,28,Male,Poor performance and bad customer support,999,216,109,1324,2,Negative,
1191,10-12-2025,Instagram,India,Technology,19,Male,"The product is okay, nothing special about it",100,55,59,214,3,Neutral,
1192,07-03-2026,Facebook,India,Entertainment,24,Female,Had a terrible experience using this service,582,51,71,704,1,Negative,
1193,25-04-2025,Twitter,USA,Health,55,Male,Amazing quality and fast delivery,102,258,62,422,4,Positive,
1194,13-03-2026,Facebook,Canada,Politics,53,Female,Very satisfied with the overall performance,635,11,187,833,4,Positive,
1195,08-09-2025,Instagram,Australia,Sports,20,Female,Very satisfied with the overall performance,453,110,177,740,5,Positive,
1196,24-05-2025,Instagram,Australia,Politics,49,Female,"Not too good, not too bad",63,98,131,292,3,Neutral,
1197,01-01-2026,Facebook,India,Entertainment,47,Male,It is acceptable for the price,754,89,15,858,3,Neutral,
1198,24-07-2025,Instagram,USA,Politics,35,Female,Very satisfied with the overall performance,404,166,173,743,4,Positive,
1199,26-07-2025,Twitter,India,Entertainment,22,Male,The product did not meet my expectations,324,265,75,664,2,Negative,
1200,28-03-2026,Instagram,Australia,Product,42,Male,I recently bought this and it exceeded my expectations,608,206,91,905,4,Positive,
1201,30-01-2026,Twitter,Australia,Technology,55,Female,Very disappointed with the product quality,501,50,20,571,2,Negative,
1202,08-08-2025,Facebook,USA,Education,51,Female,Very satisfied with the overall performance,594,68,69,731,5,Positive,
1203,12-01-2026,Instagram,Australia,Product,40,Male,Poor performance and bad customer support,74,183,160,417,2,Negative,
1204,17-04-2025,Instagram,Australia,Product,52,Male,Very disappointed with the product quality,963,25,189,1177,2,Negative,
1205,14-04-2025,Facebook,Canada,Entertainment,50,Female,Very disappointed with the product quality,113,267,76,456,1,Negative,
1206,23-11-2025,Twitter,Canada,Entertainment,22,Male,"Absolutely loved the experience, highly recommended",842,267,168,1277,4,Positive,
1207,18-05-2025,Instagram,Australia,Entertainment,48,Female,Poor performance and bad customer support,810,221,137,1168,1,Negative,
1208,02-10-2025,Facebook,Australia,Sports,52,Female,Very satisfied with the overall performance,844,64,43,951,4,Positive,
1209,02-07-2025,Twitter,India,Entertainment,21,Female,It is acceptable for the price,282,281,6,569,3,Neutral,
1210,29-08-2025,Twitter,USA,Politics,47,Male,Had a terrible experience using this service,221,272,179,672,1,Negative,
1211,30-11-2025,Twitter,Canada,Politics,21,Male,I recently bought this and it exceeded my expectations,904,235,102,1241,5,Positive,
1212,21-11-2025,Instagram,Canada,Entertainment,31,Male,The product did not meet my expectations,729,54,92,875,1,Negative,
1213,20-09-2025,Instagram,India,Sports,58,Female,"Average experience, could be improved",191,93,144,428,3,Neutral,
1214,23-10-2025,Twitter,UK,Education,19,Male,It is acceptable for the price,284,183,98,565,3,Neutral,
1215,13-01-2026,Facebook,Canada,Entertainment,44,Female,Amazing quality and fast delivery,862,66,135,1063,5,Positive,
1216,15-01-2026,Twitter,Canada,Sports,30,Male,"The product is okay, nothing special about it",448,174,64,686,3,Neutral,
1217,09-10-2025,Twitter,Canada,Sports,41,Female,Amazing quality and fast delivery,801,57,64,922,4,Positive,
1218,18-04-2025,Twitter,UK,Technology,40,Male,The product did not meet my expectations,514,271,200,985,2,Negative,
1219,06-11-2025,Twitter,Australia,Entertainment,39,Male,The product did not meet my expectations,570,93,32,695,2,Negative,
1220,21-07-2025,Twitter,UK,Entertainment,40,Female,The product did not meet my expectations,575,66,104,745,2,Negative,
1221,10-11-2025,Facebook,USA,Product,37,Female,"Not too good, not too bad",677,93,197,967,3,Neutral,
1222,12-06-2025,Twitter,Australia,Politics,21,Female,"Absolutely loved the experience, highly recommended",715,76,182,973,4,Positive,
1223,30-04-2025,Twitter,UK,Politics,21,Female,It is acceptable for the price,288,180,153,621,3,Neutral,
1224,26-08-2025,Facebook,UK,Entertainment,22,Female,The product did not meet my expectations,948,259,46,1253,2,Negative,
1225,11-08-2025,Instagram,India,Entertainment,53,Male,Poor performance and bad customer support,332,158,180,670,1,Negative,
1226,17-08-2025,Facebook,India,Sports,53,Male,"Average experience, could be improved",596,231,30,857,3,Neutral,
1227,04-11-2025,Twitter,India,Product,46,Male,"Absolutely loved the experience, highly recommended",413,139,121,673,5,Positive,
1228,23-02-2026,Twitter,USA,Sports,21,Male,"The product is okay, nothing special about it",231,246,175,652,3,Neutral,
1229,09-04-2025,Facebook,UK,Sports,49,Male,It is acceptable for the price,680,57,16,753,3,Neutral,
1230,21-12-2025,Instagram,Canada,Product,21,Male,Amazing quality and fast delivery,255,298,39,592,4,Positive,
1231,24-05-2025,Instagram,India,Health,48,Male,Amazing quality and fast delivery,82,237,196,515,5,Positive,
1232,17-06-2025,Facebook,USA,Sports,47,Male,The product did not meet my expectations,231,129,192,552,1,Negative,
1233,23-11-2025,Facebook,Australia,Education,24,Male,"Not too good, not too bad",942,279,23,1244,3,Neutral,
1234,17-01-2026,Instagram,UK,Sports,43,Male,It is acceptable for the price,975,77,176,1228,3,Neutral,
